RegionID,GenDate,Source,GeneratedMWh,InstalledCapacityMW,CapacityFactorPct
10165,2024-06-18,Wind,51.13,245.42,0.87
10099,2023-10-04,Solar,77.12,25.51,12.6
10085,2023-04-20,Solar,19.24,87.08,0.92
10117,2022-12-10,Solar,73.15,175.45,1.74
10107,2024-09-13,Solar,33.85,251.33,0.56
10211,2022-11-06,Solar,90.85,98.54,3.84
10107,2024-11-03,Wind,103.47,51.93,8.3
10221,2023-06-18,Solar,33.92,22.92,6.17
10063,2025-04-26,Solar,51.95,28.7,7.54
10209,2024-03-08,Wind,29.94,37.75,3.3
10228,2024-07-01,Solar,33.05,218.68,0.63
10213,2022-12-17,Wind,92.64,256.83,1.5
10217,2022-09-05,Wind,79.57,57.08,5.81
10084,2023-06-03,Solar,35.7,72.28,2.06
10029,2022-03-24,Wind,119.89,75.54,6.61
10170,2025-08-17,Wind,113.43,216.76,2.18
10084,2024-03-01,Solar,74.33,64.29,4.82
10153,2023-09-29,Solar,22.75,202.69,0.47
10071,2025-09-08,Solar,66.05,54.75,5.03
10160,2024-03-15,Solar,57.92,222.43,1.08
10191,2024-02-25,Solar,26.07,108.49,1.0
10110,2025-04-20,Wind,107.18,272.28,1.64
10138,2022-12-07,Wind,63.44,247.4,1.07
10138,2022-11-02,Wind,55.34,163.39,1.41
10216,2022-03-22,Solar,53.24,210.58,1.05
10129,2025-07-04,Solar,52.9,31.41,7.02
10160,2025-05-04,Solar,57.2,20.5,11.63
10137,2023-11-10,Wind,89.62,199.28,1.87
10016,2025-06-16,Solar,48.53,229.3,0.88
10004,2024-12-26,Solar,32.23,24.28,5.53
10164,2023-03-13,Solar,32.49,145.92,0.93
10097,2023-05-08,Wind,65.94,199.91,1.37
10126,2025-08-05,Solar,59.62,260.07,0.96
10033,2023-10-17,Solar,23.34,271.36,0.36
10159,2022-06-18,Wind,52.59,111.49,1.97
10034,2022-11-23,Wind,85.44,208.16,1.71
10111,2023-04-17,Solar,18.46,101.94,0.75
10135,2024-05-22,Wind,13.29,78.37,0.71
10172,2023-10-28,Solar,39.96,224.64,0.74
10005,2023-01-01,Solar,39.14,223.99,0.73
10213,2024-12-04,Wind,79.77,81.61,4.07
10039,2025-03-05,Solar,47.64,231.89,0.86
10097,2025-02-03,Solar,64.75,60.48,4.46
10057,2022-04-02,Solar,78.3,287.46,1.13
10198,2022-02-27,Wind,67.66,199.97,1.41
10126,2024-07-06,Solar,27.45,80.86,1.41
10188,2022-01-14,Solar,63.59,292.31,0.91
10205,2025-08-20,Wind,75.16,152.72,2.05
10051,2022-09-04,Solar,60.83,189.96,1.33
10076,2023-04-08,Solar,97.08,290.55,1.39
10033,2025-08-22,Solar,41.85,257.51,0.68
10172,2025-08-13,Wind,73.28,232.86,1.31
10209,2023-07-03,Solar,58.98,120.53,2.04
10103,2022-03-21,Solar,51.76,94.41,2.28
10152,2023-06-10,Solar,58.42,71.98,3.38
10178,2023-04-30,Solar,33.85,169.28,0.83
10231,2022-05-30,Solar,42.78,174.1,1.02
10221,2025-07-13,Solar,67.42,48.03,5.85
10076,2022-12-20,Solar,80.09,68.67,4.86
10188,2025-01-03,Solar,90.9,211.1,1.79
10216,2022-07-17,Wind,116.11,76.68,6.31
10024,2024-01-01,Wind,59.29,82.36,3.0
10167,2022-02-27,Wind,96.0,215.4,1.86
10181,2025-05-02,Wind,73.12,35.75,8.52
10186,2022-12-23,Solar,96.97,34.15,11.83
10107,2022-12-24,Wind,83.54,103.12,3.38
10055,2023-02-20,Solar,15.51,95.39,0.68
10166,2024-05-20,Wind,90.49,199.27,1.89
10191,2022-06-14,Solar,8.72,128.03,0.28
10157,2023-06-16,Solar,33.67,259.32,0.54
10112,2022-12-08,Solar,26.63,171.19,0.65
10179,2023-03-31,Solar,30.55,212.52,0.6
10237,2022-10-09,Solar,45.85,274.42,0.7
10072,2024-05-17,Wind,60.34,243.49,1.03
10216,2022-05-19,Solar,82.18,147.13,2.33
10168,2023-08-16,Wind,80.72,205.0,1.64
10068,2023-01-12,Solar,70.22,242.25,1.21
10058,2025-09-15,Wind,83.92,124.6,2.81
10032,2022-07-21,Wind,58.7,164.3,1.49
10141,2025-07-22,Wind,42.98,199.75,0.9
10020,2023-12-23,Solar,50.7,127.98,1.65
10148,2025-06-26,Solar,95.37,276.82,1.44
10087,2022-08-23,Solar,75.44,210.74,1.49
10142,2023-06-19,Solar,45.92,232.28,0.82
10187,2024-04-24,Wind,83.57,180.02,1.93
10080,2025-01-03,Wind,59.53,85.59,2.9
10202,2024-09-14,Solar,80.38,101.17,3.31
10220,2024-02-27,Solar,62.27,299.52,0.87
10186,2025-02-01,Solar,68.83,111.22,2.58
10079,2025-04-01,Wind,130.75,263.51,2.07
10024,2022-09-29,Solar,60.56,89.42,2.82
10029,2022-02-21,Solar,72.92,237.9,1.28
10002,2023-03-29,Solar,58.61,291.65,0.84
10129,2025-01-09,Solar,60.78,89.06,2.84
10209,2025-02-09,Solar,63.9,22.92,11.62
10076,2022-11-19,Solar,48.32,234.49,0.86
10060,2025-01-30,Solar,43.29,249.67,0.72
10184,2023-06-11,Wind,65.94,72.61,3.78
10234,2024-08-02,Solar,48.17,108.78,1.85
10159,2025-04-10,Solar,39.27,196.74,0.83
10194,2025-07-24,Solar,53.88,152.67,1.47
10206,2023-10-17,Wind,114.59,97.69,4.89
10113,2023-06-08,Wind,46.4,260.26,0.74
10228,2025-04-20,Solar,82.92,266.24,1.3
10112,2024-11-23,Solar,13.57,180.76,0.31
10110,2025-07-09,Solar,41.17,121.54,1.41
10037,2024-07-02,Solar,106.04,20.31,21.75
10114,2025-03-18,Wind,95.64,105.96,3.76
10122,2022-09-01,Wind,120.04,76.4,6.55
10233,2025-04-04,Solar,68.16,106.35,2.67
10105,2025-01-02,Wind,76.23,184.07,1.73
10116,2022-08-07,Solar,47.8,34.74,5.73
10173,2022-01-01,Solar,28.54,177.11,0.67
10223,2025-07-04,Solar,16.37,51.07,1.34
10217,2024-12-07,Solar,60.9,21.35,11.89
10119,2023-10-16,Solar,66.53,57.69,4.81
10157,2025-06-18,Solar,73.61,43.83,7.0
10137,2023-08-15,Wind,83.76,206.0,1.69
10145,2023-01-21,Solar,18.46,216.0,0.36
10025,2022-07-28,Solar,112.19,87.91,5.32
10189,2023-05-27,Solar,20.19,147.0,0.57
10003,2024-01-21,Wind,68.43,32.92,8.66
10184,2025-07-02,Wind,120.05,286.64,1.75
10238,2023-06-29,Solar,62.25,55.81,4.65
10125,2025-01-15,Wind,45.88,126.98,1.51
10210,2022-07-12,Solar,43.0,161.05,1.11
10015,2022-08-01,Solar,65.6,155.2,1.76
10104,2022-03-22,Solar,79.85,60.33,5.51
10118,2025-01-25,Solar,78.56,253.9,1.29
10124,2025-06-06,Solar,50.39,108.86,1.93
10009,2024-01-20,Wind,108.76,102.7,4.41
10166,2024-09-07,Wind,96.16,232.72,1.72
10125,2023-05-12,Solar,29.1,220.62,0.55
10177,2022-03-24,Wind,41.69,246.64,0.7
10065,2024-01-16,Solar,55.34,204.54,1.13
10085,2022-12-17,Solar,70.11,99.43,2.94
10108,2025-03-19,Solar,34.9,252.48,0.58
10202,2022-06-17,Solar,6.46,121.39,0.22
10180,2022-12-18,Wind,100.74,86.17,4.87
10135,2024-04-03,Solar,44.18,73.2,2.51
10152,2024-11-11,Solar,8.53,143.59,0.25
10020,2024-01-09,Solar,49.69,298.01,0.69
10198,2022-06-21,Solar,50.54,87.48,2.41
10112,2025-09-26,Solar,9.55,127.56,0.31
10202,2024-09-11,Solar,27.32,71.72,1.59
10004,2022-12-15,Wind,68.21,243.31,1.17
10016,2022-03-22,Solar,59.67,57.39,4.33
10147,2024-10-23,Wind,83.04,74.46,4.65
10032,2025-01-06,Solar,89.95,257.93,1.45
10213,2025-06-04,Wind,111.27,271.3,1.71
10234,2025-04-13,Wind,71.09,155.57,1.9
10222,2024-05-23,Wind,83.16,182.28,1.9
10199,2023-07-28,Wind,116.98,162.25,3.0
10177,2023-07-23,Wind,88.2,165.21,2.22
10107,2022-08-27,Solar,47.48,217.61,0.91
10047,2023-10-21,Solar,94.33,92.37,4.26
10183,2023-07-26,Solar,50.06,194.72,1.07
10040,2023-01-16,Solar,80.92,283.6,1.19
10113,2025-04-02,Solar,75.57,65.01,4.84
10011,2023-07-25,Wind,103.53,177.18,2.43
10188,2024-03-30,Wind,29.66,20.55,6.01
10034,2022-06-24,Solar,5.09,186.13,0.11
10007,2023-01-24,Solar,52.63,177.5,1.24
10151,2024-04-16,Solar,58.01,269.64,0.9
10193,2023-04-22,Solar,58.53,75.6,3.23
10126,2023-12-03,Solar,37.31,41.75,3.72
10212,2024-01-07,Solar,27.68,187.89,0.61
10221,2024-05-10,Solar,52.52,238.85,0.92
10078,2023-07-11,Solar,33.27,106.79,1.3
10167,2022-07-10,Solar,51.01,46.31,4.59
10199,2023-08-04,Wind,49.27,86.58,2.37
10064,2024-06-01,Wind,112.11,224.19,2.08
10153,2025-07-18,Wind,75.55,237.43,1.33
10018,2025-04-16,Solar,26.2,180.13,0.61
10110,2024-09-08,Wind,84.94,117.96,3.0
10091,2024-02-24,Wind,59.93,92.01,2.71
10117,2023-06-22,Solar,21.66,79.03,1.14
10060,2022-04-11,Solar,3.48,138.45,0.1
10142,2023-03-10,Solar,13.29,261.92,0.21
10007,2025-02-07,Wind,114.04,56.51,8.41
10204,2023-03-07,Wind,67.01,64.99,4.3
10093,2024-03-20,Solar,34.99,207.92,0.7
10185,2025-06-03,Wind,76.23,82.37,3.86
10109,2022-04-23,Wind,88.29,214.71,1.71
10142,2023-01-23,Wind,70.29,237.21,1.23
10232,2022-09-30,Wind,138.75,237.0,2.44
10112,2022-04-27,Solar,22.56,254.4,0.37
10094,2023-03-10,Solar,58.1,211.49,1.14
10199,2023-05-11,Solar,64.12,210.29,1.27
10086,2024-06-21,Solar,47.28,166.94,1.18
10227,2025-05-23,Wind,68.53,71.13,4.01
10027,2022-12-06,Wind,48.84,160.29,1.27
10201,2023-04-04,Wind,74.22,244.7,1.26
10118,2022-12-31,Wind,86.39,261.9,1.37
10044,2022-02-24,Solar,62.78,31.99,8.18
10211,2024-01-31,Solar,85.62,226.86,1.57
10170,2023-01-16,Solar,32.08,186.94,0.72
10034,2022-09-12,Solar,16.32,33.51,2.03
10077,2023-03-18,Solar,79.01,284.27,1.16
10190,2022-04-21,Solar,6.05,263.54,0.1
10233,2022-06-13,Solar,5.49,110.09,0.21
10079,2024-05-01,Solar,28.35,23.63,5.0
10022,2024-10-16,Wind,71.41,20.71,14.37
10093,2023-02-02,Solar,31.58,261.4,0.5
10141,2023-05-01,Solar,72.22,144.82,2.08
10078,2023-01-05,Wind,68.5,268.33,1.06
10022,2025-07-19,Solar,1.0,29.63,0.14
10123,2022-12-21,Solar,39.14,101.83,1.6
10182,2025-08-16,Solar,49.76,240.23,0.86
10228,2023-12-08,Solar,1.0,186.67,0.02
10009,2025-02-17,Wind,47.16,266.31,0.74
10216,2022-10-21,Solar,47.59,257.25,0.77
10058,2023-01-03,Solar,44.26,175.19,1.05
10119,2025-06-01,Wind,86.78,36.15,10.0
10021,2024-01-17,Solar,41.32,56.0,3.07
10009,2024-01-08,Solar,38.24,122.44,1.3
10166,2024-07-17,Solar,48.05,157.45,1.27
10088,2024-09-15,Wind,67.81,105.14,2.69
10218,2023-11-17,Solar,42.12,266.77,0.66
10229,2024-09-07,Wind,103.74,242.52,1.78
10089,2023-12-10,Solar,21.65,132.65,0.68
10237,2024-10-03,Solar,43.51,141.36,1.28
10090,2025-09-12,Solar,43.58,214.87,0.85
10181,2025-04-26,Solar,41.7,147.05,1.18
10125,2022-06-25,Solar,52.52,145.9,1.5
10224,2022-12-17,Wind,125.05,76.77,6.79
10073,2023-08-26,Wind,62.98,195.34,1.34
10094,2023-11-15,Wind,66.29,260.9,1.06
10046,2023-02-12,Solar,51.96,112.63,1.92
10190,2024-10-23,Wind,85.98,125.15,2.86
10218,2024-12-24,Wind,77.83,121.47,2.67
10098,2022-05-09,Solar,34.0,133.09,1.06
10217,2024-01-31,Wind,101.53,126.63,3.34
10175,2023-05-13,Solar,47.6,286.22,0.69
10153,2023-10-12,Wind,80.22,114.52,2.92
10095,2025-06-03,Wind,56.86,205.59,1.15
10127,2022-11-25,Solar,51.77,39.83,5.42
10211,2025-05-26,Wind,87.93,153.9,2.38
10041,2023-12-23,Solar,20.58,231.08,0.37
10167,2025-03-14,Solar,64.37,105.63,2.54
10177,2024-09-06,Solar,3.35,140.65,0.1
10003,2022-10-10,Wind,98.69,135.0,3.05
10206,2023-04-24,Solar,11.32,170.37,0.28
10216,2022-02-09,Solar,51.72,120.06,1.79
10135,2024-06-01,Wind,70.29,87.51,3.35
10198,2023-07-05,Solar,21.33,222.81,0.4
10172,2024-11-16,Solar,68.03,238.74,1.19
10072,2024-06-24,Solar,66.05,178.8,1.54
10146,2025-08-12,Wind,64.65,101.92,2.64
10225,2023-08-31,Wind,56.62,296.2,0.8
10074,2025-07-13,Solar,27.84,183.61,0.63
10144,2023-10-01,Wind,41.97,173.48,1.01
10008,2024-03-02,Wind,80.43,52.42,6.39
10054,2024-11-01,Solar,45.37,187.39,1.01
10190,2023-05-28,Wind,71.52,197.36,1.51
10157,2022-07-24,Solar,37.2,54.16,2.86
10031,2024-03-31,Wind,87.73,59.0,6.2
10222,2022-10-01,Wind,47.67,76.92,2.58
10162,2022-07-31,Solar,1.0,49.08,0.08
10079,2025-05-31,Solar,50.41,280.94,0.75
10094,2024-12-13,Wind,34.24,71.33,2.0
10104,2025-05-08,Solar,2.95,202.7,0.06
10070,2024-04-28,Solar,34.81,240.81,0.6
10079,2023-12-09,Wind,41.43,168.2,1.03
10089,2025-08-01,Solar,86.48,45.16,7.98
10078,2024-02-17,Wind,75.41,96.88,3.24
10057,2024-01-05,Solar,53.0,290.66,0.76
10208,2023-08-18,Wind,85.34,166.43,2.14
10046,2024-04-19,Solar,60.03,190.69,1.31
10217,2024-02-05,Solar,22.16,289.89,0.32
10134,2023-10-21,Solar,28.23,225.99,0.52
10023,2023-12-08,Wind,64.52,140.49,1.91
10042,2024-01-12,Solar,77.23,184.88,1.74
10087,2022-06-17,Wind,71.78,54.43,5.49
10231,2025-07-14,Solar,83.21,99.36,3.49
10188,2023-06-21,Wind,107.84,210.33,2.14
10032,2024-07-17,Solar,28.96,195.72,0.62
10081,2022-09-08,Solar,58.74,79.77,3.07
10210,2023-03-02,Solar,29.45,104.3,1.18
10093,2024-05-05,Wind,85.61,190.78,1.87
10063,2022-11-19,Solar,23.74,227.57,0.43
10042,2023-09-24,Solar,87.26,166.59,2.18
10128,2022-09-03,Wind,109.31,232.16,1.96
10233,2023-02-16,Solar,93.48,145.01,2.69
10026,2024-09-05,Solar,52.08,109.36,1.98
10106,2024-04-05,Solar,59.74,126.77,1.96
10100,2023-08-29,Solar,60.69,31.29,8.08
10048,2024-03-29,Solar,63.12,237.5,1.11
10113,2025-05-30,Solar,95.47,269.47,1.48
10153,2023-06-09,Wind,93.22,168.71,2.3
10128,2024-06-21,Solar,39.35,200.74,0.82
10087,2022-07-08,Solar,64.8,208.14,1.3
10210,2024-10-14,Solar,109.46,290.91,1.57
10160,2022-04-07,Solar,51.4,123.0,1.74
10055,2022-06-27,Solar,97.1,274.84,1.47
10018,2024-01-13,Wind,33.63,199.58,0.7
10027,2024-09-04,Wind,8.21,288.38,0.12
10166,2024-02-07,Wind,124.26,77.97,6.64
10056,2024-01-13,Wind,71.73,253.68,1.18
10137,2022-09-13,Solar,19.89,43.37,1.91
10141,2024-03-14,Solar,60.29,249.29,1.01
10109,2023-09-20,Solar,42.09,240.12,0.73
10169,2024-08-16,Solar,32.04,232.07,0.58
10231,2023-12-28,Solar,69.61,254.22,1.14
10136,2022-05-02,Wind,123.18,120.52,4.26
10154,2023-01-01,Wind,75.66,33.33,9.46
10188,2022-08-13,Wind,66.95,109.95,2.54
10012,2023-09-04,Solar,74.61,28.58,10.88
10186,2024-06-30,Wind,72.83,171.65,1.77
10033,2022-05-25,Solar,45.26,213.16,0.88
10041,2022-01-17,Wind,88.71,196.53,1.88
10114,2022-09-21,Solar,41.97,273.1,0.64
10091,2023-07-13,Solar,47.47,134.1,1.47
10211,2022-12-31,Wind,63.59,110.85,2.39
10139,2022-04-04,Wind,55.55,253.02,0.91
10026,2022-03-19,Wind,104.72,275.61,1.58
10102,2023-12-09,Solar,38.29,202.69,0.79
10029,2025-08-10,Solar,21.58,54.23,1.66
10056,2022-11-12,Solar,98.83,259.49,1.59
10068,2024-02-29,Solar,27.47,116.27,0.98
10210,2022-03-21,Solar,43.15,96.56,1.86
10102,2025-06-14,Solar,63.62,196.84,1.35
10030,2025-04-29,Solar,47.12,144.06,1.36
10126,2024-04-03,Solar,9.65,114.46,0.35
10022,2025-04-02,Solar,40.6,47.11,3.59
10204,2025-03-26,Solar,46.8,192.47,1.01
10056,2025-04-23,Solar,80.25,211.16,1.58
10057,2022-10-25,Wind,30.84,233.81,0.55
10190,2022-01-19,Solar,13.7,113.02,0.51
10046,2023-04-19,Solar,51.1,282.53,0.75
10134,2023-05-10,Solar,45.57,132.44,1.43
10184,2023-09-30,Solar,47.0,176.22,1.11
10067,2023-01-23,Solar,52.9,241.22,0.91
10166,2024-02-10,Solar,49.41,109.71,1.88
10140,2024-02-04,Wind,129.0,280.48,1.92
10032,2022-06-06,Solar,44.01,149.58,1.23
10083,2024-11-30,Solar,64.02,25.88,10.31
10048,2022-09-19,Solar,64.59,258.02,1.04
10051,2022-11-16,Solar,18.5,63.37,1.22
10200,2024-10-12,Wind,105.96,53.35,8.28
10071,2025-08-10,Wind,95.83,77.36,5.16
10097,2025-01-11,Solar,35.3,148.93,0.99
10095,2022-11-01,Wind,95.5,186.93,2.13
10136,2023-12-06,Solar,99.13,207.99,1.99
10027,2024-07-31,Wind,125.83,110.11,4.76
10033,2022-11-01,Solar,32.71,61.58,2.21
10083,2025-08-24,Solar,24.9,48.56,2.14
10045,2025-06-17,Solar,48.95,108.07,1.89
10161,2022-10-22,Wind,88.24,110.91,3.32
10074,2022-12-21,Solar,35.7,249.43,0.6
10047,2025-01-09,Wind,121.22,239.87,2.11
10138,2025-05-09,Wind,89.21,216.59,1.72
10004,2024-05-01,Wind,84.0,117.88,2.97
10149,2025-05-24,Solar,51.95,275.76,0.78
10167,2022-11-29,Solar,35.9,295.85,0.51
10210,2023-09-18,Wind,65.95,94.55,2.91
10149,2024-01-12,Wind,78.16,258.85,1.26
10164,2023-12-27,Solar,68.48,71.85,3.97
10185,2025-01-23,Wind,100.77,41.34,10.16
10112,2025-07-21,Wind,36.77,42.99,3.56
10037,2023-10-27,Solar,31.47,85.92,1.53
10105,2022-12-16,Solar,36.4,244.39,0.62
10231,2022-08-19,Solar,63.63,166.92,1.59
10138,2023-06-07,Wind,106.65,298.75,1.49
10131,2025-09-25,Solar,19.55,142.1,0.57
10228,2024-02-14,Wind,106.14,193.19,2.29
10026,2022-08-08,Solar,42.33,269.21,0.66
10008,2025-08-28,Wind,95.77,121.33,3.29
10170,2024-05-08,Wind,50.94,232.94,0.91
10030,2022-09-04,Wind,124.36,133.52,3.88
10055,2022-06-03,Solar,20.87,128.67,0.68
10140,2023-08-28,Wind,95.09,201.87,1.96
10132,2022-01-04,Wind,60.75,217.69,1.16
10010,2023-07-18,Solar,40.53,53.64,3.15
10009,2024-12-26,Solar,61.74,203.22,1.27
10040,2023-10-18,Wind,75.03,287.92,1.09
10079,2024-09-18,Wind,96.67,169.56,2.38
10131,2023-02-18,Solar,92.06,72.33,5.3
10214,2024-03-21,Solar,34.41,247.25,0.58
10220,2023-03-28,Solar,84.96,122.8,2.88
10004,2023-10-23,Solar,52.97,62.46,3.53
10167,2024-07-07,Wind,79.34,93.17,3.55
10038,2023-01-04,Solar,1.7,182.65,0.04
10207,2024-12-13,Solar,43.81,68.1,2.68
10214,2024-05-04,Wind,60.34,299.62,0.84
10003,2023-05-05,Solar,22.0,278.54,0.33
10150,2022-06-04,Wind,108.47,114.51,3.95
10013,2022-09-14,Solar,54.37,146.85,1.54
10048,2023-06-20,Solar,26.76,227.58,0.49
10127,2025-07-20,Solar,37.21,31.47,4.93
10235,2024-04-23,Wind,98.69,182.06,2.26
10223,2024-02-27,Solar,67.48,246.14,1.14
10118,2025-06-04,Wind,82.12,202.93,1.69
10056,2024-05-27,Wind,90.48,287.93,1.31
10055,2023-03-31,Solar,63.51,156.23,1.69
10095,2025-05-30,Solar,52.27,35.01,6.22
10003,2024-10-06,Solar,49.97,53.57,3.89
10103,2025-04-06,Solar,13.78,243.44,0.24
10204,2022-09-25,Solar,89.11,30.51,12.17
10020,2025-08-26,Solar,25.1,165.76,0.63
10118,2025-09-09,Wind,104.81,50.34,8.68
10093,2024-02-01,Solar,51.16,98.78,2.16
10020,2022-11-14,Wind,104.76,211.88,2.06
10187,2022-10-23,Solar,61.94,142.02,1.82
10053,2022-03-05,Solar,74.48,220.85,1.41
10146,2023-09-11,Solar,37.68,29.98,5.24
10096,2023-11-04,Wind,42.84,52.1,3.43
10199,2023-10-25,Solar,53.36,193.82,1.15
10201,2025-07-02,Solar,35.9,64.52,2.32
10002,2022-01-31,Solar,41.53,128.45,1.35
10120,2022-07-23,Wind,111.53,235.57,1.97
10205,2023-06-22,Solar,52.65,182.39,1.2
10161,2024-02-13,Wind,85.2,107.49,3.3
10184,2024-03-12,Wind,99.51,103.75,4.0
10132,2024-12-31,Wind,61.56,171.53,1.5
10096,2022-09-02,Solar,69.01,283.68,1.01
10083,2024-02-07,Wind,69.32,285.63,1.01
10199,2023-02-06,Wind,71.86,134.47,2.23
10107,2023-08-01,Wind,59.86,38.7,6.44
10118,2025-03-11,Solar,22.45,209.68,0.45
10210,2023-04-28,Wind,76.57,232.04,1.37
10039,2023-11-25,Solar,48.47,106.59,1.89
10140,2023-04-11,Solar,51.26,242.13,0.88
10038,2024-01-30,Solar,51.42,135.36,1.58
10112,2025-05-08,Solar,11.74,260.04,0.19
10004,2022-11-02,Solar,52.43,98.57,2.22
10212,2022-10-24,Solar,31.6,186.87,0.7
10046,2022-05-01,Solar,48.47,55.23,3.66
10053,2024-10-17,Wind,60.19,135.88,1.85
10079,2023-01-01,Wind,75.98,203.37,1.56
10207,2022-10-09,Solar,88.39,105.74,3.48
10066,2023-06-18,Solar,67.68,42.62,6.62
10185,2024-09-29,Solar,62.83,219.19,1.19
10104,2025-04-04,Wind,84.9,156.2,2.26
10019,2022-02-16,Solar,85.71,83.41,4.28
10165,2023-02-02,Solar,77.84,116.38,2.79
10204,2025-08-13,Solar,20.25,261.81,0.32
10159,2022-08-29,Wind,60.47,91.2,2.76
10066,2023-12-20,Solar,75.18,270.68,1.16
10046,2022-12-27,Solar,81.99,114.51,2.98
10013,2024-11-17,Solar,20.27,280.58,0.3
10211,2024-05-12,Wind,95.28,227.53,1.74
10168,2023-06-01,Wind,72.56,155.29,1.95
10103,2022-08-31,Solar,59.73,28.57,8.71
10126,2023-12-20,Solar,21.07,230.35,0.38
10201,2024-09-12,Wind,69.18,165.43,1.74
10030,2022-11-21,Solar,79.68,29.5,11.25
10236,2022-06-02,Wind,133.92,202.43,2.76
10138,2025-08-22,Wind,51.18,167.04,1.28
10083,2022-08-05,Solar,50.37,84.33,2.49
10076,2022-11-18,Solar,72.15,262.07,1.15
10186,2024-01-05,Solar,65.39,42.8,6.37
10085,2022-09-01,Solar,12.59,256.72,0.2
10064,2022-02-08,Solar,38.78,185.93,0.87
10134,2023-08-07,Wind,127.07,50.32,10.52
10132,2023-02-11,Wind,47.57,252.2,0.79
10137,2024-10-14,Wind,98.62,200.69,2.05
10013,2024-09-19,Wind,73.15,192.61,1.58
10015,2025-01-28,Wind,75.78,20.96,15.06
10200,2025-03-03,Wind,100.43,190.54,2.2
10096,2022-08-22,Solar,78.3,290.33,1.12
10123,2023-03-10,Solar,20.23,216.47,0.39
10001,2022-11-20,Solar,28.25,262.49,0.45
10099,2024-05-01,Solar,1.0,255.76,0.02
10115,2025-08-20,Solar,43.85,230.74,0.79
10011,2023-04-24,Solar,18.73,89.92,0.87
10011,2024-07-30,Solar,22.09,85.84,1.07
10075,2022-02-21,Solar,25.47,99.47,1.07
10058,2025-07-16,Solar,55.96,141.26,1.65
10086,2023-12-01,Solar,42.6,86.55,2.05
10112,2025-09-11,Wind,87.28,234.99,1.55
10116,2022-09-22,Solar,62.05,152.93,1.69
10176,2022-11-26,Solar,49.38,67.27,3.06
10188,2023-09-14,Solar,27.69,296.18,0.39
10076,2024-04-20,Wind,62.04,177.82,1.45
10019,2025-08-15,Solar,49.12,84.55,2.42
10209,2024-07-27,Wind,57.58,44.57,5.38
10166,2024-05-15,Wind,69.98,184.75,1.58
10191,2025-08-14,Solar,42.77,255.81,0.7
10212,2022-01-16,Wind,125.62,259.84,2.01
10028,2024-05-28,Wind,79.42,201.43,1.64
10080,2024-10-20,Solar,59.35,104.04,2.38
10014,2022-07-01,Solar,9.23,192.03,0.2
10024,2025-08-29,Solar,84.6,159.35,2.21
10075,2023-01-24,Solar,21.37,48.26,1.85
10143,2024-02-28,Solar,45.73,154.63,1.23
10150,2023-11-26,Solar,38.36,296.03,0.54
10063,2023-02-17,Solar,12.17,266.15,0.19
10227,2022-11-20,Solar,66.68,231.9,1.2
10135,2023-03-24,Solar,55.74,231.56,1.0
10013,2023-01-17,Solar,79.53,174.57,1.9
10003,2024-12-24,Solar,38.63,58.86,2.73
10193,2022-05-26,Wind,104.25,214.2,2.03
10224,2023-01-27,Wind,74.55,24.52,12.67
10238,2022-09-17,Solar,74.43,116.04,2.67
10125,2025-09-03,Solar,60.51,234.05,1.08
10108,2023-02-18,Wind,15.52,150.63,0.43
10117,2024-11-04,Wind,61.9,293.23,0.88
10201,2025-06-23,Solar,47.91,250.94,0.8
10018,2024-02-06,Solar,115.13,31.28,15.34
10204,2024-07-07,Solar,48.23,70.71,2.84
10053,2024-09-28,Solar,53.92,121.13,1.85
10160,2025-01-27,Solar,51.58,121.59,1.77
10016,2023-09-12,Wind,81.28,287.29,1.18
10097,2022-12-13,Wind,84.43,274.91,1.28
10222,2025-06-19,Solar,68.22,60.88,4.67
10058,2025-01-14,Solar,30.56,111.16,1.15
10005,2025-05-30,Solar,71.9,90.03,3.33
10000,2023-10-10,Solar,13.39,292.97,0.19
10083,2022-04-11,Solar,31.23,171.61,0.76
10220,2024-07-19,Wind,76.69,215.67,1.48
10155,2023-01-20,Wind,94.48,186.02,2.12
10129,2024-11-13,Solar,51.26,237.27,0.9
10166,2023-04-07,Solar,18.19,281.52,0.27
10065,2025-02-23,Wind,91.96,268.04,1.43
10030,2025-02-12,Solar,60.72,90.34,2.8
10007,2022-09-12,Wind,113.94,41.61,11.41
10186,2023-05-25,Wind,87.46,48.93,7.45
10038,2025-09-22,Solar,45.15,87.8,2.14
10230,2025-04-23,Wind,52.22,60.43,3.6
10072,2022-01-19,Wind,103.03,80.9,5.31
10180,2022-08-29,Solar,29.87,295.83,0.42
10156,2023-05-21,Wind,68.19,106.42,2.67
10222,2022-04-16,Solar,53.41,45.94,4.84
10001,2025-01-16,Solar,79.83,275.68,1.21
10058,2025-07-08,Solar,34.05,252.06,0.56
10175,2022-02-09,Solar,52.06,130.08,1.67
10023,2025-08-21,Solar,34.91,268.3,0.54
10211,2025-02-01,Solar,9.71,106.55,0.38
10017,2025-07-30,Wind,91.41,136.42,2.79
10132,2024-12-12,Solar,36.63,138.63,1.1
10119,2024-02-11,Wind,28.38,186.99,0.63
10015,2023-12-18,Solar,19.46,137.29,0.59
10228,2022-11-15,Wind,54.21,240.31,0.94
10137,2022-03-10,Wind,46.67,40.86,4.76
10155,2024-09-15,Wind,36.61,296.84,0.51
