RegionID,Timestamp,LoadMW,UtilizationPct,TransformerCount,LossesPct
10202,2023-04-08 09:00:00,64.1,60,18,9.63
10198,2022-10-04 15:00:00,71.14,69,28,6.59
10092,2022-08-14 12:00:00,73.5,101,8,7.57
10032,2023-09-13 19:00:00,58.72,80,5,7.65
10086,2025-04-29 05:00:00,75.38,66,12,5.01
10055,2023-05-06 11:00:00,92.86,102,6,4.75
10156,2024-01-17 00:00:00,105.74,68,10,8.72
10224,2023-08-04 03:00:00,32.65,45,23,8.62
10226,2022-04-09 02:00:00,72.58,70,18,5.74
10212,2024-10-28 14:00:00,54.83,53,12,9.09
10096,2023-03-23 09:00:00,85.77,104,7,6.29
10022,2023-10-18 08:00:00,107.48,69,27,6.05
10135,2025-09-01 22:00:00,81.9,78,13,5.33
10088,2024-04-10 09:00:00,118.7,103,16,5.91
10038,2025-01-05 13:00:00,65.16,75,19,11.64
10119,2025-07-14 18:00:00,65.67,40,21,6.54
10136,2023-12-15 10:00:00,86.22,66,27,5.69
10187,2025-02-05 06:00:00,56.05,65,17,4.64
10034,2023-10-12 19:00:00,45.3,43,21,6.88
10077,2022-06-12 17:00:00,25.34,39,25,6.53
10037,2024-12-08 09:00:00,69.43,72,29,8.81
10013,2025-07-04 16:00:00,62.77,107,28,9.65
10033,2024-06-24 20:00:00,113.93,82,11,6.19
10212,2025-01-17 12:00:00,72.88,83,13,10.09
10096,2024-08-14 08:00:00,60.44,79,6,4.62
10019,2023-04-17 10:00:00,46.64,71,27,8.83
10023,2023-11-15 22:00:00,72.83,68,25,5.15
10049,2023-05-15 13:00:00,48.31,72,28,6.67
10000,2022-12-08 10:00:00,90.68,71,5,5.45
10173,2022-04-13 13:00:00,5.0,10,7,9.78
10144,2023-02-16 10:00:00,56.4,106,20,4.42
10167,2025-01-29 07:00:00,62.16,50,11,3.27
10148,2025-05-08 22:00:00,94.67,73,21,7.61
10088,2025-06-20 09:00:00,125.81,101,12,7.88
10155,2025-06-09 04:00:00,85.62,73,12,11.31
10041,2024-10-09 10:00:00,38.05,73,27,7.58
10042,2024-07-16 16:00:00,92.58,60,28,9.19
10203,2024-11-16 16:00:00,54.39,98,28,6.39
10131,2025-03-12 00:00:00,64.27,98,27,2.24
10238,2025-02-09 02:00:00,90.2,63,21,7.73
10093,2025-07-28 09:00:00,72.24,112,20,4.78
10202,2024-06-20 22:00:00,72.09,98,11,6.89
10120,2022-05-22 06:00:00,82.89,80,24,4.26
10229,2022-03-02 03:00:00,58.77,47,29,7.56
10197,2025-05-22 03:00:00,17.38,47,13,8.08
10156,2024-09-08 02:00:00,82.99,68,16,4.52
10002,2025-08-01 12:00:00,102.89,76,7,6.26
10239,2024-11-05 11:00:00,99.85,80,6,3.37
10012,2024-08-12 12:00:00,54.26,62,16,7.01
10121,2024-10-21 19:00:00,39.09,59,18,5.39
10188,2023-04-29 08:00:00,36.67,50,21,8.1
10146,2023-03-15 13:00:00,9.45,19,15,1.17
10195,2024-05-22 11:00:00,77.05,57,16,8.33
10163,2023-12-26 06:00:00,48.3,56,22,6.9
10196,2023-01-10 00:00:00,84.86,106,28,5.35
10066,2025-05-23 04:00:00,21.8,30,12,9.62
10171,2022-08-26 15:00:00,46.34,47,15,7.32
10127,2024-06-26 01:00:00,33.8,76,29,10.14
10193,2023-04-19 11:00:00,88.92,81,28,7.06
10147,2024-12-05 19:00:00,87.05,108,29,6.73
10084,2023-07-14 11:00:00,66.76,115,6,6.03
10098,2023-07-02 09:00:00,49.74,63,26,11.36
10176,2025-05-27 17:00:00,103.01,76,14,5.55
10009,2024-08-05 20:00:00,65.52,84,9,6.05
10088,2025-07-24 08:00:00,60.28,61,11,2.91
10045,2022-11-14 10:00:00,38.55,73,23,1.52
10097,2023-01-29 17:00:00,23.34,10,9,8.81
10140,2025-08-22 08:00:00,89.74,73,22,8.28
10043,2023-04-20 02:00:00,95.72,77,23,8.28
10148,2024-07-27 20:00:00,67.98,68,14,7.18
10111,2022-12-26 06:00:00,77.01,76,17,8.7
10202,2024-05-04 01:00:00,48.09,30,25,6.44
10168,2024-03-12 10:00:00,104.6,86,29,6.75
10110,2024-09-28 17:00:00,66.51,60,26,8.38
10116,2022-10-03 15:00:00,55.35,114,10,5.61
10042,2024-02-29 23:00:00,105.41,82,12,4.61
10088,2025-03-22 21:00:00,133.69,106,17,8.72
10212,2023-12-05 18:00:00,52.85,71,19,6.83
10160,2022-12-03 03:00:00,55.78,75,18,11.43
10221,2023-01-10 05:00:00,70.47,70,25,8.65
10124,2022-03-10 06:00:00,43.92,41,13,7.72
10095,2024-04-04 17:00:00,115.26,88,18,4.66
10020,2022-11-10 17:00:00,72.63,69,19,6.74
10111,2024-12-09 03:00:00,69.01,44,9,10.51
10072,2022-02-25 12:00:00,75.97,68,24,6.82
10013,2025-03-07 06:00:00,47.93,76,15,6.2
10129,2024-06-07 01:00:00,89.86,100,27,5.05
10124,2022-10-28 18:00:00,75.55,93,28,7.78
10029,2022-03-07 23:00:00,91.4,61,12,7.56
10190,2022-05-15 20:00:00,83.29,49,24,4.8
10121,2024-03-29 15:00:00,51.57,76,7,3.75
10205,2022-08-27 07:00:00,64.4,91,6,9.48
10069,2025-08-19 17:00:00,70.79,80,8,8.7
10061,2022-12-19 14:00:00,95.54,73,5,6.45
10145,2023-09-29 02:00:00,17.53,18,22,5.94
10179,2024-09-11 19:00:00,55.7,38,11,5.94
10013,2025-01-02 20:00:00,22.47,34,20,4.8
10012,2022-03-05 04:00:00,48.69,65,8,10.71
10052,2022-10-21 18:00:00,48.58,64,10,10.7
10178,2025-05-14 04:00:00,55.92,67,20,8.48
10058,2022-04-18 01:00:00,79.43,80,20,1.0
10203,2023-08-10 10:00:00,63.28,110,19,6.01
10203,2025-07-25 02:00:00,52.59,86,27,10.14
10099,2024-10-25 16:00:00,17.62,25,23,5.23
10001,2024-07-19 21:00:00,58.67,73,12,1.74
10103,2022-01-05 00:00:00,45.29,84,6,5.74
10084,2025-03-20 22:00:00,45.99,87,25,9.37
10179,2022-04-28 11:00:00,100.06,90,24,10.01
10216,2025-01-25 01:00:00,80.05,65,14,5.65
10018,2022-11-28 04:00:00,67.48,60,15,3.17
10107,2023-05-08 09:00:00,96.83,84,19,7.59
10077,2023-02-10 12:00:00,42.14,82,20,12.48
10234,2025-09-13 07:00:00,87.3,63,17,6.58
10101,2022-09-01 15:00:00,62.57,53,12,9.67
10224,2023-11-19 13:00:00,34.75,37,10,5.06
10122,2024-06-08 14:00:00,77.04,76,12,10.64
10238,2023-10-07 10:00:00,130.62,82,9,8.25
10214,2025-05-13 00:00:00,48.65,27,16,6.09
10226,2023-03-09 11:00:00,93.29,88,6,6.8
10128,2023-02-14 08:00:00,73.59,88,13,5.33
10180,2023-05-13 04:00:00,69.99,115,10,3.72
10146,2022-03-13 21:00:00,44.6,71,16,8.38
10026,2024-08-19 17:00:00,94.55,120,7,6.13
10054,2025-03-27 02:00:00,107.59,70,24,5.26
10196,2023-05-08 07:00:00,28.71,38,12,6.23
10010,2022-06-01 19:00:00,80.78,73,25,4.51
10186,2022-09-19 23:00:00,48.2,60,24,8.21
10089,2024-07-07 11:00:00,98.35,85,29,8.26
10103,2022-04-30 14:00:00,66.39,107,5,5.43
10210,2024-07-12 06:00:00,67.38,105,23,6.51
10010,2022-10-08 09:00:00,68.2,43,10,2.72
10050,2023-03-06 05:00:00,86.24,87,12,9.23
10122,2025-05-30 11:00:00,89.66,100,18,5.27
10053,2022-04-02 15:00:00,106.56,70,28,3.79
10019,2022-07-22 22:00:00,60.71,120,10,11.3
10183,2024-07-10 14:00:00,95.51,87,7,8.08
10149,2025-06-16 21:00:00,99.02,68,14,6.42
10018,2023-12-14 08:00:00,79.76,76,13,6.19
10168,2023-04-07 00:00:00,95.66,87,23,9.36
10017,2024-08-20 21:00:00,59.1,82,12,4.5
10041,2023-09-12 19:00:00,56.79,94,12,4.46
10160,2025-01-13 17:00:00,51.39,42,25,6.08
10229,2024-07-18 16:00:00,67.77,50,27,12.85
10006,2023-07-23 06:00:00,42.97,26,9,5.95
10172,2024-09-30 15:00:00,20.39,38,11,8.65
10136,2024-04-19 13:00:00,98.5,101,17,4.01
10096,2023-02-08 13:00:00,123.79,120,20,9.1
10131,2024-07-08 23:00:00,36.92,56,16,6.01
10092,2022-09-14 18:00:00,42.23,57,19,2.87
10207,2025-06-27 05:00:00,87.66,60,11,6.16
10234,2025-08-20 14:00:00,117.85,95,6,7.29
10127,2022-01-05 09:00:00,52.05,104,7,9.0
10164,2025-05-18 11:00:00,70.03,70,5,3.97
10089,2025-09-15 01:00:00,62.77,58,20,4.7
10233,2024-07-07 07:00:00,16.42,21,25,4.58
10216,2025-08-17 16:00:00,60.52,47,10,8.8
10027,2022-07-17 22:00:00,80.27,54,18,7.07
10037,2023-01-11 04:00:00,60.72,70,21,4.42
10033,2022-02-03 21:00:00,77.49,53,28,5.56
10149,2023-10-20 20:00:00,87.3,75,28,7.68
10013,2024-03-24 00:00:00,93.74,120,20,4.86
10170,2023-07-23 23:00:00,45.41,67,12,7.22
10088,2023-04-14 13:00:00,52.22,40,22,6.63
10218,2024-10-30 06:00:00,50.96,53,13,1.76
10127,2023-12-26 03:00:00,19.99,32,7,7.23
10113,2024-06-13 17:00:00,46.42,55,16,8.56
10154,2022-09-14 16:00:00,22.29,43,29,4.11
10049,2022-12-23 10:00:00,15.8,23,7,8.22
10146,2025-02-11 08:00:00,20.26,17,18,11.52
10177,2025-05-28 05:00:00,44.74,15,17,4.9
10155,2025-05-05 05:00:00,109.99,102,18,7.94
10133,2025-09-04 09:00:00,72.33,63,5,4.64
10196,2024-02-05 02:00:00,48.79,48,8,12.66
10094,2024-08-23 04:00:00,56.07,42,25,5.24
10230,2024-12-16 12:00:00,112.47,79,7,4.27
10152,2023-05-30 04:00:00,78.84,85,8,8.57
10219,2023-08-31 22:00:00,68.1,66,28,1.87
10187,2023-11-04 19:00:00,49.61,57,9,10.76
10129,2022-07-04 21:00:00,75.18,70,18,6.4
10050,2023-12-15 19:00:00,52.79,56,18,9.3
10015,2025-01-19 04:00:00,73.86,70,16,3.79
10040,2023-04-22 19:00:00,76.85,80,24,4.16
10201,2024-04-07 18:00:00,90.11,58,7,4.31
10132,2024-10-30 12:00:00,30.91,47,13,7.07
10022,2022-12-28 14:00:00,99.12,73,10,5.68
10214,2022-02-24 20:00:00,108.7,93,11,5.99
10078,2025-01-09 20:00:00,93.17,75,6,4.84
10221,2023-12-25 18:00:00,73.27,55,19,4.32
10219,2024-10-25 09:00:00,73.5,61,28,6.66
10156,2022-01-22 10:00:00,104.93,61,24,5.89
10152,2025-08-13 19:00:00,99.39,120,24,7.07
10001,2022-04-15 04:00:00,35.24,33,11,7.11
10107,2024-06-23 22:00:00,104.0,89,20,7.82
10037,2025-06-16 17:00:00,29.43,25,20,5.66
10230,2022-06-16 19:00:00,83.86,75,23,4.0
10212,2023-10-07 23:00:00,82.12,105,9,4.94
10191,2022-04-15 17:00:00,35.35,64,5,10.3
10096,2024-12-11 05:00:00,48.4,50,14,10.21
10042,2022-08-16 14:00:00,107.71,81,26,7.19
10048,2025-09-03 22:00:00,76.56,111,16,9.34
10104,2025-03-22 15:00:00,91.16,83,11,12.99
10038,2024-06-15 06:00:00,106.45,72,28,14.02
10071,2023-07-12 09:00:00,70.99,120,6,4.91
10137,2024-09-12 05:00:00,63.18,70,21,7.51
10087,2023-06-06 16:00:00,75.19,70,21,6.03
10018,2022-11-25 17:00:00,102.76,94,25,5.08
10068,2024-03-30 19:00:00,74.6,78,23,7.87
10236,2024-04-29 17:00:00,101.71,98,8,8.25
10197,2024-07-14 00:00:00,36.16,56,29,10.27
10197,2025-02-20 00:00:00,38.63,77,7,8.58
10055,2024-09-27 08:00:00,63.65,53,14,4.7
10139,2022-09-05 04:00:00,110.47,96,6,5.2
10113,2024-10-20 21:00:00,53.76,54,22,4.68
10178,2022-11-28 21:00:00,59.98,62,26,6.57
10182,2022-05-04 04:00:00,10.84,23,7,6.49
10107,2022-04-07 00:00:00,47.35,34,28,7.87
10054,2025-04-27 09:00:00,93.37,73,14,5.22
10003,2022-02-21 22:00:00,50.83,56,16,7.11
10103,2025-03-17 08:00:00,79.96,120,29,9.74
10216,2025-01-24 18:00:00,87.88,73,25,9.21
10019,2024-08-14 08:00:00,5.59,14,21,10.24
10108,2023-08-09 09:00:00,51.0,87,7,6.42
10003,2025-01-11 01:00:00,58.2,73,21,7.67
10033,2024-01-22 05:00:00,96.79,49,15,4.49
10116,2023-08-21 07:00:00,51.45,102,24,6.8
10024,2022-05-14 10:00:00,55.05,69,20,3.97
10222,2022-10-06 10:00:00,82.41,73,26,9.52
10149,2022-07-20 19:00:00,94.43,85,24,5.5
10120,2024-07-01 07:00:00,82.32,77,19,5.65
10030,2023-03-15 15:00:00,48.52,81,6,8.37
10203,2025-03-27 19:00:00,23.43,49,15,6.04
10156,2024-11-04 07:00:00,83.34,44,23,6.66
10062,2023-12-09 02:00:00,50.44,53,7,10.78
10087,2023-08-25 16:00:00,78.11,62,15,7.43
10093,2025-06-17 05:00:00,43.33,79,14,7.28
10223,2023-07-04 21:00:00,61.18,92,13,9.32
10165,2023-09-15 02:00:00,88.04,82,12,5.67
10153,2022-08-02 06:00:00,102.27,74,7,3.58
10115,2023-12-01 15:00:00,89.14,59,17,3.52
10063,2025-02-26 00:00:00,73.35,45,22,6.82
10182,2024-07-18 02:00:00,60.6,114,28,4.57
10208,2022-01-24 01:00:00,82.37,73,9,7.99
10163,2022-10-22 09:00:00,58.41,69,23,4.95
10058,2022-06-05 23:00:00,70.89,49,13,5.9
10151,2022-12-04 23:00:00,118.84,95,28,7.45
10002,2023-02-09 07:00:00,93.28,70,7,4.55
10151,2022-08-25 12:00:00,89.55,74,5,6.74
10107,2023-09-10 07:00:00,95.6,91,12,6.94
10036,2024-05-09 10:00:00,37.92,70,15,10.33
10103,2023-08-11 20:00:00,20.9,45,26,10.36
10023,2022-04-03 00:00:00,90.13,63,18,9.68
10134,2025-05-14 20:00:00,93.01,52,15,7.11
10200,2023-05-03 03:00:00,61.08,46,20,1.99
10195,2024-03-27 10:00:00,87.32,61,11,6.84
10094,2023-08-06 08:00:00,67.06,57,14,1.51
10209,2025-04-07 21:00:00,58.93,72,8,6.34
10119,2025-03-19 20:00:00,100.8,72,15,4.82
10085,2023-06-27 10:00:00,115.4,64,14,1.89
10105,2022-07-05 19:00:00,86.33,77,23,10.02
10236,2022-08-04 22:00:00,94.75,94,24,5.22
10208,2024-04-14 13:00:00,110.07,104,15,6.92
10057,2024-12-19 17:00:00,91.28,75,28,5.65
10119,2025-03-13 15:00:00,62.61,50,25,11.36
10115,2022-10-08 22:00:00,79.02,51,29,3.89
10134,2022-04-19 11:00:00,79.14,63,24,9.99
10171,2025-01-07 03:00:00,5.0,10,11,5.29
10160,2023-11-27 17:00:00,77.51,80,29,6.18
10105,2025-04-15 18:00:00,94.66,74,29,5.82
10123,2022-10-12 16:00:00,105.87,85,5,9.23
10054,2024-08-31 23:00:00,95.41,60,16,7.4
10229,2024-06-01 13:00:00,55.42,43,7,6.89
10219,2022-12-25 03:00:00,73.16,44,20,6.02
10049,2025-08-20 14:00:00,51.19,75,8,4.76
10011,2022-08-23 12:00:00,55.39,112,14,1.0
10098,2022-09-16 06:00:00,68.02,89,6,5.45
10039,2025-01-27 18:00:00,94.75,98,21,5.93
10068,2023-12-17 03:00:00,47.29,46,16,10.3
10157,2025-05-16 18:00:00,60.02,106,14,5.4
10157,2022-03-09 07:00:00,22.13,51,10,4.71
10062,2025-04-22 10:00:00,45.18,50,19,9.01
10029,2023-10-12 04:00:00,99.7,76,25,3.84
10056,2023-04-02 07:00:00,23.32,32,20,6.48
10037,2023-05-25 19:00:00,96.06,115,7,6.43
10177,2024-09-15 00:00:00,88.64,74,5,1.0
10067,2024-06-16 04:00:00,70.24,68,18,6.77
10067,2022-05-17 09:00:00,52.0,49,9,6.7
10205,2023-08-09 21:00:00,92.71,101,18,7.46
10058,2025-03-30 17:00:00,104.22,68,23,4.09
10077,2023-06-22 05:00:00,52.52,80,24,6.94
10225,2024-01-30 20:00:00,73.73,62,27,5.04
10223,2022-04-14 01:00:00,16.48,25,17,8.58
10004,2023-04-09 05:00:00,23.69,29,15,2.49
10065,2024-01-25 15:00:00,107.39,88,9,9.49
10236,2025-07-18 16:00:00,93.92,86,26,4.44
10137,2024-07-29 19:00:00,33.03,43,11,5.45
10043,2025-01-25 14:00:00,86.61,67,21,10.06
10095,2022-02-28 08:00:00,82.13,30,12,9.43
10140,2023-09-10 17:00:00,61.84,51,17,3.19
10029,2024-11-28 12:00:00,58.69,52,23,9.45
10152,2022-07-30 11:00:00,89.34,84,23,11.4
10228,2022-03-29 02:00:00,71.39,60,14,5.8
10180,2024-01-22 12:00:00,37.65,65,22,7.45
10184,2024-02-04 08:00:00,66.99,70,13,5.3
10192,2025-05-09 23:00:00,94.97,75,20,3.6
10192,2024-05-29 11:00:00,97.83,77,22,8.15
10022,2023-03-12 13:00:00,70.97,61,9,5.77
10087,2025-06-03 10:00:00,54.07,45,18,6.65
10234,2022-11-28 23:00:00,71.15,65,24,9.02
10122,2023-10-04 00:00:00,88.13,110,25,4.26
10192,2024-04-24 05:00:00,102.34,65,7,5.14
10036,2023-02-03 22:00:00,67.25,120,22,8.94
10177,2024-03-25 22:00:00,117.73,114,28,6.36
10189,2024-03-25 07:00:00,65.26,55,10,6.2
10130,2025-08-14 05:00:00,57.35,70,18,9.18
10104,2025-05-07 11:00:00,83.38,63,12,8.12
10059,2022-05-24 04:00:00,72.85,63,20,10.66
10005,2025-04-09 09:00:00,66.48,48,19,11.76
10164,2024-10-02 17:00:00,80.53,80,28,6.51
10227,2025-04-12 23:00:00,62.78,35,23,9.62
10095,2023-11-13 06:00:00,113.43,78,6,8.81
10150,2024-03-16 03:00:00,50.44,46,25,6.03
10222,2022-01-14 08:00:00,79.24,72,13,6.42
10147,2024-07-07 12:00:00,72.33,90,15,2.68
10117,2023-03-22 11:00:00,41.43,49,19,7.59
10039,2025-05-23 14:00:00,29.84,22,24,5.41
10148,2023-03-26 20:00:00,40.68,23,7,5.14
10228,2024-06-16 21:00:00,59.4,63,6,6.45
10103,2025-07-18 16:00:00,67.25,118,6,12.7
10157,2025-09-17 05:00:00,27.09,31,10,5.85
10215,2024-06-15 18:00:00,109.65,105,13,6.53
10113,2023-06-03 21:00:00,50.43,53,18,8.68
10237,2023-07-10 15:00:00,94.82,90,28,9.59
10010,2023-02-15 16:00:00,86.85,68,14,6.34
10150,2023-10-21 21:00:00,84.51,72,18,1.0
10198,2022-08-18 08:00:00,89.36,81,9,6.3
10179,2022-03-19 02:00:00,79.93,72,26,6.26
10000,2024-01-30 03:00:00,86.94,50,20,9.99
10013,2025-05-27 20:00:00,46.67,78,9,8.07
10199,2022-12-17 19:00:00,58.46,82,12,4.54
10049,2022-09-07 00:00:00,30.59,44,5,10.2
10110,2024-06-27 01:00:00,98.47,90,19,8.65
10125,2022-01-26 01:00:00,56.05,75,17,6.88
10140,2022-11-12 05:00:00,68.98,71,12,2.45
10096,2024-05-26 00:00:00,92.26,115,24,5.72
10062,2022-09-05 14:00:00,62.98,70,20,2.49
10070,2024-07-04 06:00:00,80.67,80,22,5.87
10032,2024-09-25 02:00:00,53.15,65,13,10.48
10155,2022-02-07 18:00:00,107.78,97,8,11.2
10092,2023-01-13 23:00:00,37.27,21,11,4.16
10181,2022-03-27 01:00:00,73.36,53,12,9.68
10103,2023-04-17 01:00:00,40.59,66,15,5.19
10163,2022-01-23 15:00:00,55.85,54,20,6.25
10129,2022-10-01 11:00:00,89.45,79,16,10.79
10106,2025-05-20 17:00:00,63.6,57,18,9.52
10140,2025-06-23 23:00:00,101.31,101,8,9.27
10239,2024-04-30 02:00:00,84.73,82,13,3.41
10224,2023-08-29 05:00:00,48.52,71,13,9.41
10090,2024-12-10 03:00:00,104.46,93,12,6.56
10159,2024-05-04 18:00:00,56.86,90,22,9.33
10087,2025-08-14 20:00:00,83.04,79,27,9.53
10217,2022-02-13 04:00:00,65.66,58,16,5.81
10152,2023-04-21 14:00:00,6.21,10,28,7.07
10129,2022-09-18 08:00:00,88.16,85,8,4.73
10095,2023-01-31 20:00:00,103.09,78,18,10.38
10032,2022-03-20 09:00:00,58.11,58,7,8.34
10143,2025-07-27 08:00:00,9.68,10,15,8.46
10223,2023-10-08 09:00:00,33.14,62,27,5.67
10113,2024-12-15 02:00:00,55.15,56,20,2.39
10086,2024-04-25 20:00:00,79.48,68,9,6.08
10072,2025-03-17 10:00:00,79.57,71,14,11.23
10157,2024-10-13 16:00:00,48.17,68,25,6.88
10158,2025-07-25 17:00:00,73.46,39,27,9.11
10083,2023-04-01 13:00:00,85.97,76,17,1.79
10029,2022-02-08 23:00:00,121.36,87,29,7.09
10160,2024-03-29 23:00:00,91.0,99,23,8.6
10052,2022-05-16 05:00:00,88.76,98,21,5.63
10176,2022-11-06 06:00:00,60.67,44,29,2.28
10051,2023-07-14 04:00:00,78.74,82,11,4.5
10228,2023-05-09 03:00:00,46.61,42,25,3.72
10141,2024-06-19 15:00:00,127.38,103,24,3.58
10169,2024-05-16 09:00:00,69.34,81,25,9.67
10160,2025-08-29 21:00:00,57.22,58,20,7.98
10185,2023-04-19 05:00:00,116.36,95,5,5.21
10065,2022-04-11 16:00:00,79.4,83,12,3.53
10160,2023-03-09 21:00:00,62.53,48,15,9.08
10000,2024-08-16 18:00:00,88.56,68,20,1.0
10114,2025-08-29 17:00:00,113.85,70,10,3.54
10157,2024-03-19 05:00:00,12.86,15,5,10.57
10091,2022-09-18 01:00:00,21.99,50,8,5.8
10218,2022-02-17 16:00:00,78.63,62,24,2.98
10104,2023-08-24 03:00:00,109.16,92,26,6.93
10080,2024-07-24 08:00:00,94.9,94,24,7.82
10219,2022-02-12 05:00:00,97.81,80,13,5.59
10166,2025-09-25 12:00:00,27.23,37,11,9.23
10151,2022-05-13 09:00:00,76.99,67,14,5.78
10223,2024-03-16 21:00:00,29.76,59,11,7.35
10169,2024-11-22 03:00:00,86.77,95,20,6.23
10138,2025-03-03 02:00:00,79.81,102,16,6.23
10169,2025-09-07 10:00:00,85.68,94,23,9.48
10002,2025-01-29 01:00:00,126.51,100,18,6.22
10186,2024-08-23 17:00:00,86.51,111,29,6.31
10092,2025-01-18 04:00:00,71.77,72,13,9.24
10119,2025-01-10 12:00:00,62.53,60,20,8.56
10074,2024-08-15 17:00:00,101.95,77,28,6.02
10007,2023-01-15 03:00:00,57.92,72,11,9.29
10197,2023-05-19 13:00:00,44.44,79,8,7.68
10066,2024-11-07 00:00:00,5.0,10,20,1.0
10217,2022-08-27 07:00:00,68.35,74,16,4.72
10061,2023-07-25 02:00:00,30.54,10,22,8.13
10121,2023-12-17 18:00:00,59.96,92,7,5.5
10010,2024-01-07 10:00:00,81.73,82,22,7.93
10152,2025-05-03 01:00:00,76.18,109,26,6.08
10062,2022-11-09 00:00:00,79.57,95,8,7.23
10154,2025-06-13 00:00:00,76.36,120,8,8.94
10065,2022-07-09 13:00:00,87.6,76,16,4.58
10220,2024-05-27 12:00:00,64.64,120,11,8.88
10049,2025-08-25 02:00:00,20.16,39,11,4.78
10056,2024-11-28 19:00:00,37.84,61,13,7.5
10121,2025-02-20 09:00:00,33.24,64,28,12.05
10171,2022-03-08 14:00:00,57.18,68,27,5.53
10088,2025-09-22 23:00:00,70.65,50,15,5.07
10042,2023-09-13 05:00:00,101.81,73,20,5.88
10190,2022-03-03 13:00:00,44.2,35,12,6.58
10084,2024-07-03 01:00:00,30.49,57,17,6.56
10159,2022-09-21 15:00:00,57.02,110,11,5.54
10030,2023-07-28 01:00:00,58.66,76,11,7.01
10115,2022-03-24 13:00:00,44.61,26,25,13.37
10160,2025-03-27 04:00:00,73.51,62,27,5.97
10140,2024-08-03 09:00:00,72.85,64,19,7.59
10136,2023-10-03 07:00:00,84.38,53,6,5.77
10109,2022-04-07 16:00:00,8.13,10,15,8.02
10233,2024-07-21 18:00:00,49.34,92,19,7.87
10055,2025-08-24 13:00:00,73.99,55,22,1.81
10072,2022-04-02 10:00:00,62.06,77,8,8.33
10019,2025-07-26 19:00:00,22.42,50,14,6.47
10076,2024-10-29 04:00:00,21.44,26,10,10.52
10155,2023-03-28 07:00:00,90.92,74,25,3.09
10062,2025-01-12 12:00:00,47.09,46,5,10.69
10056,2025-05-31 16:00:00,36.58,53,9,3.03
10108,2025-05-06 03:00:00,38.23,65,14,5.76
10090,2025-09-12 00:00:00,81.02,51,5,10.44
10204,2023-04-05 04:00:00,69.91,120,13,3.44
10146,2022-02-15 17:00:00,19.51,48,8,9.72
10089,2025-05-18 16:00:00,96.56,72,16,9.07
10068,2025-01-28 08:00:00,65.66,74,21,10.64
10218,2022-08-19 09:00:00,83.73,66,8,8.54
10187,2023-06-27 04:00:00,77.77,102,10,3.44
10153,2025-09-05 03:00:00,64.59,58,28,3.37
10198,2025-09-23 22:00:00,58.38,41,29,6.58
10193,2023-05-31 14:00:00,92.18,87,12,7.3
10162,2022-07-09 21:00:00,30.53,47,16,4.64
10045,2022-02-01 17:00:00,37.37,58,7,8.71
10210,2022-02-07 19:00:00,13.13,35,20,6.48
10164,2024-01-18 11:00:00,53.08,39,12,6.65
10042,2025-01-02 13:00:00,96.25,77,11,5.86
10178,2022-10-01 08:00:00,76.11,93,17,8.81
10104,2023-01-05 23:00:00,83.12,70,17,1.8
10019,2023-05-04 06:00:00,6.15,10,10,5.49
10224,2024-02-21 11:00:00,51.15,84,7,6.44
10185,2022-04-17 13:00:00,93.66,69,18,5.71
10185,2023-03-28 15:00:00,125.86,108,12,5.67
10117,2023-11-25 20:00:00,45.99,63,5,7.48
10165,2022-04-09 06:00:00,58.78,41,16,5.29
10028,2023-04-29 04:00:00,82.45,66,22,11.71
10082,2025-06-03 16:00:00,123.5,106,8,7.83
10087,2022-01-13 13:00:00,109.34,101,8,6.87
10145,2025-06-11 21:00:00,61.26,64,6,8.75
10006,2022-10-25 16:00:00,93.34,93,25,9.85
10069,2025-03-02 21:00:00,74.72,78,10,10.53
10167,2022-11-24 00:00:00,106.86,89,17,9.87
10163,2022-08-02 03:00:00,77.92,79,19,5.1
10146,2025-07-13 11:00:00,5.0,10,28,4.19
10162,2023-10-12 11:00:00,22.13,51,14,3.28
10038,2024-11-15 03:00:00,65.63,62,7,10.85
10194,2022-08-02 14:00:00,48.56,90,27,11.21
10004,2024-02-14 22:00:00,32.59,62,12,2.81
10061,2023-10-31 10:00:00,52.09,38,11,6.32
10120,2023-04-11 20:00:00,66.98,55,23,6.68
10237,2024-09-25 01:00:00,64.93,61,21,5.91
10115,2024-10-18 03:00:00,61.98,77,15,6.19
10066,2023-09-23 19:00:00,45.09,78,24,7.86
10239,2025-06-08 08:00:00,62.39,36,12,4.93
10085,2023-02-15 20:00:00,129.85,94,10,8.05
10176,2022-04-24 00:00:00,74.89,60,12,3.22
10023,2024-10-14 05:00:00,78.1,55,21,11.93
10016,2022-12-31 02:00:00,72.78,110,23,6.03
10025,2024-09-28 05:00:00,43.96,91,21,5.84
10102,2024-03-28 05:00:00,78.12,66,16,6.25
10032,2022-05-30 08:00:00,74.72,72,29,2.35
10057,2024-04-16 14:00:00,84.26,47,20,9.13
10075,2024-02-06 20:00:00,88.1,120,10,3.5
10162,2025-02-26 09:00:00,62.47,99,23,10.69
10045,2023-03-07 17:00:00,42.77,66,29,7.84
10035,2022-12-14 03:00:00,74.53,97,14,4.62
10230,2025-01-31 15:00:00,100.08,75,25,1.87
10003,2023-02-19 14:00:00,58.07,66,20,8.24
10221,2022-06-06 07:00:00,93.98,90,14,11.19
10017,2023-04-28 05:00:00,34.23,53,28,8.07
